y,x,class
13.052884502921007,13.052884502921005,no_correction
14.137636283840127,14.137636283840127,no_correction
14.234950256835184,14.23495025683519,no_correction
14.856263853331019,14.856263853331008,no_correction
14.46393257572117,14.463932575721168,no_correction
14.805829908522853,14.80582990852285,no_correction
15.236711335131798,15.236711335131789,no_correction
14.503206284089929,14.503206284089938,no_correction
14.884586202386474,14.884586202386485,no_correction
15.502726197960746,15.502726197960758,no_correction
15.3122050041264,15.312205004126405,no_correction
15.06640072314167,15.066400723141676,no_correction
13.716834736237226,13.716834736237232,no_correction
15.506774638375845,15.506774638375841,no_correction
16.510303007193702,16.510303007193702,no_correction
14.877894516472296,14.877894516472288,no_correction
15.73300536181037,15.733005361810369,no_correction
13.920291621778391,13.920291621778391,no_correction
14.133867155722111,14.133867155722104,no_correction
15.53819232777221,15.538192327772212,no_correction
15.59375239326269,15.593752393262683,no_correction
16.402467459951083,16.402467459951087,no_correction
14.086117802010302,14.086117802010298,no_correction
16.56598555179797,16.565985551797972,no_correction
14.3518333830726,14.351833383072602,no_correction
14.889796708950973,14.889796708950973,no_correction
13.520136583328945,13.520136583328934,no_correction
15.146725954296494,15.146725954296485,no_correction
14.260955123704397,14.260955123704404,no_correction
16.810371177933096,16.810371177933096,no_correction
15.086684816502803,15.086684816502814,no_correction
15.670142105823073,15.670142105823079,no_correction
15.59580459318345,15.595804593183447,no_correction
16.013267420507372,16.01326742050737,no_correction
14.495122660063876,14.495122660063865,no_correction
15.178461922655725,15.17846192265571,no_correction
15.763804479158805,15.763804479158802,no_correction
14.98939706379685,14.98939706379686,no_correction
14.208214068989843,14.208214068989845,no_correction
15.43660251308565,15.436602513085653,no_correction
16.351490851770976,16.35149085177098,no_correction
15.289078072390963,15.289078072390955,no_correction
14.12954349301971,14.129543493019714,no_correction
15.771095753922776,15.771095753922772,no_correction
16.666911803563767,16.666911803563764,no_correction
16.022814986092783,16.02281498609278,no_correction
15.332051214118845,15.332051214118847,no_correction
14.861095045308575,14.861095045308577,no_correction
13.71220737439673,13.712207374396744,no_correction
15.534355456057542,15.534355456057545,no_correction
13.830770519760609,13.83077051976061,no_correction
14.225321698084635,14.225321698084649,no_correction
15.405872011113106,15.405872011113107,no_correction
16.10220464177655,16.102204641776545,no_correction
15.526897720191872,15.526897720191885,no_correction
15.936294985019437,15.936294985019442,no_correction
14.547692382862879,14.547692382862886,no_correction
15.25266601051599,15.25266601051599,no_correction
15.569849291365742,15.569849291365744,no_correction
14.868617702077346,14.868617702077342,no_correction
13.949433922556901,13.949433922556892,no_correction
15.141578304082724,15.141578304082735,no_correction
16.09249548726108,16.09249548726109,no_correction
15.889101874527883,15.889101874527888,no_correction
15.183628612124357,15.183628612124359,no_correction
14.859229473959385,14.859229473959397,no_correction
14.397631245620767,14.397631245620758,no_correction
15.361075993601224,15.361075993601222,no_correction
15.293010621082384,15.293010621082384,no_correction
14.706810594923446,14.706810594923452,no_correction
15.161206272306561,15.161206272306563,no_correction
16.16972742105121,16.169727421051196,no_correction
15.850579477050859,15.850579477050852,no_correction
14.691067373593624,14.691067373593622,no_correction
14.95998625763272,14.95998625763272,no_correction
16.151415098724183,16.151415098724176,no_correction
16.064981165202774,16.06498116520278,no_correction
16.093761666409424,16.093761666409424,no_correction
15.205812627422567,15.205812627422558,no_correction
15.766884449460122,15.766884449460111,no_correction
14.922285620010825,14.922285620010822,no_correction
14.903805169236886,14.903805169236879,no_correction
14.690218013687476,14.690218013687476,no_correction
14.270762173517662,14.270762173517673,no_correction
17.22642288791173,17.226422887911724,no_correction
15.703748859981323,15.703748859981326,no_correction
14.71639080910329,14.716390809103286,no_correction
16.398338579436967,16.39833857943696,no_correction
14.42522767762309,14.425227677623097,no_correction
15.698073282841882,15.698073282841884,no_correction
15.538274358596338,15.538274358596333,no_correction
14.639953267225176,14.639953267225176,no_correction
14.65283732208086,14.652837322080869,no_correction
15.793934340835056,15.79393434083505,no_correction
14.598093772136343,14.598093772136341,no_correction
15.365104778239342,15.365104778239344,no_correction
16.19399656250288,16.19399656250288,no_correction
14.464662768690866,14.464662768690872,no_correction
14.771815202900138,14.771815202900138,no_correction
14.935355278106162,14.935355278106162,no_correction
14.911798579023623,14.911798579023612,no_correction
15.49603122228003,15.496031222280024,no_correction
14.747507387224795,14.74750738722479,no_correction
14.992766150291548,14.992766150291546,no_correction
15.284183409037585,15.284183409037583,no_correction
14.321347194045426,14.321347194045423,no_correction
15.332457929861791,15.33245792986179,no_correction
14.668792661487867,14.668792661487856,no_correction
15.491084076052251,15.491084076052239,no_correction
15.089998250148751,15.089998250148758,no_correction
14.58659377384842,14.586593773848428,no_correction
14.867997019389371,14.867997019389374,no_correction
15.194605557192821,15.194605557192821,no_correction
14.368525737389284,14.368525737389287,no_correction
14.987392936369337,14.98739293636934,no_correction
14.858729225477024,14.858729225477017,no_correction
15.119992611559898,15.119992611559903,no_correction
14.713489630443876,14.713489630443865,no_correction
14.670150777463993,14.670150777463999,no_correction
16.231885793255717,16.231885793255714,no_correction
14.715201779432684,14.715201779432675,no_correction
14.745140207719517,14.745140207719512,no_correction
14.330041400387433,14.33004140038743,no_correction
14.079690325067782,14.079690325067785,no_correction
14.10521502592407,14.10521502592407,no_correction
16.084121284256682,16.08412128425666,no_correction
15.167244318442595,15.167244318442592,no_correction
16.352895284400624,16.352895284400606,no_correction
13.049897009177782,13.049897009177785,no_correction
15.617010396280335,15.61701039628034,no_correction
14.754777742525857,14.754777742525862,no_correction
15.044868264661648,15.044868264661634,no_correction
14.819933008743451,14.819933008743455,no_correction
16.759825707231013,16.759825707231027,no_correction
15.031294430012414,15.031294430012403,no_correction
14.827635731249384,14.827635731249371,no_correction
14.931447729993668,14.931447729993662,no_correction
15.295870285192608,15.295870285192619,no_correction
14.946666754297619,14.946666754297619,no_correction
17.565640195738908,17.56564019573891,no_correction
14.838970617871126,14.838970617871123,no_correction
14.936152517689154,14.93615251768917,no_correction
14.754164709621257,14.754164709621248,no_correction
13.475695755922978,13.47569575592298,no_correction
14.31149992632098,14.311499926320979,no_correction
16.03444650160262,16.03444650160262,no_correction
15.478947528295485,15.478947528295487,no_correction
15.728369799499985,15.728369799499992,no_correction
14.19561006107368,14.19561006107368,no_correction
14.812171856021468,14.81217185602147,no_correction
15.23246236058537,15.232462360585375,no_correction
15.941916916436472,15.94191691643647,no_correction
15.343401256538172,15.343401256538174,no_correction
15.451545416927903,15.451545416927887,no_correction
14.384192325579898,14.384192325579903,no_correction
14.533009261913971,14.533009261913971,no_correction
15.333220134849942,15.333220134849944,no_correction
14.493206165483443,14.49320616548343,no_correction
14.994054363904521,14.994054363904521,no_correction
15.847282664008064,15.847282664008056,no_correction
15.521070654723884,15.52107065472388,no_correction
15.517993978268422,15.517993978268425,no_correction
15.033558352831857,15.033558352831859,no_correction
14.694324262633385,14.694324262633378,no_correction
14.873942840060684,14.873942840060678,no_correction
15.431225066851695,15.431225066851692,no_correction
14.28538805619947,14.285388056199464,no_correction
13.7037372900336,13.703737290033608,no_correction
15.875463991040792,15.875463991040787,no_correction
13.655608587451725,13.655608587451733,no_correction
14.102312007200997,14.102312007201002,no_correction
14.219966580672907,14.219966580672901,no_correction
15.114155839299336,15.11415583929934,no_correction
14.556458055781793,14.556458055781794,no_correction
14.977457866790097,14.97745786679009,no_correction
13.94743201046274,13.947432010462729,no_correction
13.991978365353324,13.991978365353324,no_correction
15.396876880321106,15.396876880321088,no_correction
14.760943295504076,14.760943295504067,no_correction
15.745464918066993,15.745464918066993,no_correction
14.478692213449635,14.478692213449635,no_correction
14.850230034927515,14.850230034927506,no_correction
15.746455156002591,15.74645515600259,no_correction
14.860974353460362,14.860974353460351,no_correction
14.260755095137064,14.260755095137073,no_correction
16.151848640500027,16.15184864050004,no_correction
15.517647264084866,15.517647264084871,no_correction
14.286623037078932,14.286623037078934,no_correction
14.145275392850774,14.145275392850774,no_correction
17.826884719135595,17.82688471913559,no_correction
15.207970561469606,15.207970561469603,no_correction
15.341950649590279,15.341950649590267,no_correction
15.192138660874226,15.192138660874225,no_correction
15.135196822395669,15.135196822395658,no_correction
15.607650423049488,15.607650423049487,no_correction
15.322457537384619,15.322457537384631,no_correction
13.669642986584005,13.669642986584005,no_correction
14.941215127297196,14.941215127297193,no_correction
17.37676687311632,17.376766873116324,no_correction
15.43261700937469,15.43261700937468,no_correction
14.742541279644508,14.742541279644504,no_correction
16.31572172360407,16.31572172360407,no_correction
14.615984026929436,14.615984026929429,no_correction
16.745457005476556,16.745457005476563,no_correction
15.479104112735467,15.479104112735468,no_correction
14.635179924194013,14.635179924194018,no_correction
15.18885291101782,15.188852911017811,no_correction
13.637723533763005,13.637723533763005,no_correction
14.834382491704048,14.834382491704035,no_correction
15.445422075695843,15.445422075695857,no_correction
15.22914901702219,15.229149017022191,no_correction
14.092183480150736,14.092183480150736,no_correction
15.439901946916512,15.43990194691652,no_correction
15.130592402090041,15.13059240209003,no_correction
15.26650855851114,15.266508558511143,no_correction
14.546988941376808,14.546988941376808,no_correction
14.53653625002127,14.536536250021268,no_correction
14.531379277178083,14.531379277178079,no_correction
14.835698661806655,14.835698661806658,no_correction
13.288907104397143,13.288907104397149,no_correction
15.346865656031028,15.346865656031024,no_correction
15.684582721784473,15.684582721784473,no_correction
15.719242741804544,15.719242741804551,no_correction
15.530452869296196,15.530452869296187,no_correction
15.52417797235807,15.524177972358078,no_correction
15.43822230876494,15.438222308764935,no_correction
14.624828281277757,14.624828281277752,no_correction
15.50574302278836,15.505743022788364,no_correction
14.594569996112334,14.594569996112336,no_correction
15.397621728214618,15.397621728214622,no_correction
14.755307675630895,14.755307675630895,no_correction
14.644380520483809,14.644380520483809,no_correction
14.933782118170779,14.93378211817077,no_correction
14.38857988693557,14.388579886935576,no_correction
15.537332034608383,15.537332034608385,no_correction
14.184825760624635,14.184825760624632,no_correction
15.095001292726852,15.095001292726852,no_correction
16.054614387251107,16.054614387251114,no_correction
14.721383912054042,14.721383912054026,no_correction
16.33215458360395,16.332154583603952,no_correction
14.18281375157463,14.182813751574617,no_correction
14.512914514877277,14.512914514877275,no_correction
14.986180953878097,14.98618095387811,no_correction
15.695259750121805,15.695259750121807,no_correction
14.17082578306644,14.170825783066434,no_correction
14.99734201341824,14.997342013418244,no_correction
12.999403976743604,12.999403976743602,no_correction
15.04742471070672,15.047424710706727,no_correction
14.263280925448482,14.263280925448479,no_correction
13.93031175103194,13.930311751031939,no_correction
15.671675298959343,15.671675298959341,no_correction
15.715663136731157,15.715663136731163,no_correction
15.250467488138572,15.25046748813857,no_correction
16.424380876274693,16.42438087627469,no_correction
14.635451447088847,14.635451447088842,no_correction
15.346779100673455,15.346779100673457,no_correction
15.263995602100323,15.263995602100314,no_correction
15.35301678861604,15.35301678861604,no_correction
14.004458781399393,14.004458781399391,no_correction
13.606955944204987,13.606955944204987,no_correction
16.351482903515663,16.351482903515652,no_correction
16.97724812796013,16.977248127960134,no_correction
15.601967042360817,15.601967042360815,no_correction
16.119436966598403,16.119436966598407,no_correction
14.621500823277552,14.621500823277549,no_correction
15.75120282500868,15.751202825008674,no_correction
14.8988574220146,14.898857422014599,no_correction
15.564771406632763,15.564771406632758,no_correction
14.088704503769646,14.088704503769645,no_correction
14.832454323880164,14.832454323880164,no_correction
15.065689039184358,15.06568903918435,no_correction
15.284918807202887,15.2849188072029,no_correction
14.575589421704255,14.575589421704246,no_correction
15.615695255252943,15.615695255252952,no_correction
14.581470665018573,14.581470665018562,no_correction
15.333553788291923,15.33355378829192,no_correction
14.991542209777114,14.991542209777107,no_correction
14.034467440739506,14.034467440739512,no_correction
15.531783268519057,15.531783268519058,no_correction
14.683468906108276,14.68346890610827,no_correction
14.031605539615132,14.031605539615123,no_correction
16.25924227084533,16.259242270845338,no_correction
15.016897044614728,15.016897044614725,no_correction
16.88693940558971,16.88693940558971,no_correction
15.479909490033952,15.479909490033945,no_correction
13.95241821291613,13.952418212916122,no_correction
14.427231993581097,14.427231993581096,no_correction
14.438094803376876,14.438094803376874,no_correction
16.395549725459702,16.395549725459695,no_correction
13.954623790508588,13.954623790508581,no_correction
13.77380428279491,13.773804282794906,no_correction
14.850945073903983,14.85094507390399,no_correction
15.187628789083226,15.187628789083227,no_correction
15.603054181804564,15.603054181804556,no_correction
14.40025702236904,14.400257022369042,no_correction
15.877159660115987,15.877159660115982,no_correction
16.547992439005053,16.54799243900506,no_correction
15.542900304293596,15.542900304293601,no_correction
14.35912017163105,14.359120171631055,no_correction
16.24207600728824,16.242076007288244,no_correction
14.638676968460834,14.638676968460834,no_correction
15.897201261311286,15.897201261311288,no_correction
15.79317856754041,15.793178567540425,no_correction
15.847961593505817,15.847961593505822,no_correction
15.592577259588086,15.592577259588081,no_correction
15.112742572391278,15.112742572391289,no_correction
14.331577694924324,14.331577694924311,no_correction
15.898043418799466,15.898043418799451,no_correction
15.0948804401275,15.0948804401275,no_correction
14.154090137017738,14.154090137017736,no_correction
16.29473164990876,16.294731649908748,no_correction
15.440472652030776,15.440472652030783,no_correction
13.604700354639869,13.604700354639872,no_correction
15.852400622718466,15.85240062271847,no_correction
14.70492297283858,14.70492297283858,no_correction
13.95261917846992,13.952619178469925,no_correction
14.25976140225805,14.259761402258048,no_correction
16.37884385967633,16.378843859676326,no_correction
14.935318631780298,14.935318631780287,no_correction
15.996013639853295,15.996013639853299,no_correction
14.782908287593399,14.782908287593402,no_correction
16.46695535944229,16.466955359442284,no_correction
14.855455043999058,14.855455043999052,no_correction
15.78763230878032,15.787632308780317,no_correction
15.596004931681739,15.596004931681733,no_correction
14.99144409210405,14.99144409210405,no_correction
15.776563731397376,15.776563731397387,no_correction
13.887438383496121,13.887438383496113,no_correction
14.464501972308101,14.464501972308108,no_correction
15.493870897427916,15.493870897427913,no_correction
14.992295844256457,14.992295844256446,no_correction
17.617716281065196,17.61771628106519,no_correction
15.636519397517713,15.636519397517722,no_correction
16.397463579877567,16.39746357987757,no_correction
14.288837535976187,14.28883753597618,no_correction
14.849943391050815,14.849943391050816,no_correction
13.81205701544992,13.812057015449918,no_correction
14.561458171186347,14.561458171186349,no_correction
15.509753613741909,15.509753613741909,no_correction
14.908955843939859,14.908955843939859,no_correction
16.612840404306485,16.61284040430649,no_correction
15.38784913010232,15.387849130102332,no_correction
14.607391398905667,14.60739139890567,no_correction
14.444942260299827,14.444942260299806,no_correction
14.222925620361114,14.22292562036111,no_correction
14.082824204693488,14.082824204693498,no_correction
16.290557129522142,16.290557129522135,no_correction
14.28421965257774,14.284219652577741,no_correction
13.824156607762312,13.824156607762312,no_correction
13.52186578331994,13.521865783319933,no_correction
16.401664637014935,16.40166463701492,no_correction
16.32769214897385,16.327692148973846,no_correction
14.594378805780194,14.594378805780188,no_correction
15.192637134539455,15.192637134539462,no_correction
15.744989245290547,15.744989245290556,no_correction
14.70784252080036,14.707842520800368,no_correction
15.290109754106508,15.290109754106506,no_correction
15.536946348373887,15.536946348373887,no_correction
15.40544165509481,15.405441655094801,no_correction
16.122963890245476,16.122963890245487,no_correction
17.23264108716476,17.23264108716476,no_correction
14.861579557799054,14.861579557799061,no_correction
14.5263841764879,14.526384176487898,no_correction
15.38933125896615,15.38933125896615,no_correction
15.706140873386333,15.706140873386339,no_correction
16.220047615317103,16.22004761531711,no_correction
13.531916989922074,13.531916989922083,no_correction
16.122980453673026,16.122980453673016,no_correction
14.790976157284062,14.790976157284067,no_correction
13.856607002619958,13.856607002619954,no_correction
15.491383755099184,15.491383755099168,no_correction
14.142800599854034,14.142800599854041,no_correction
15.121061323591658,15.121061323591668,no_correction
13.045797082109853,13.045797082109852,no_correction
14.679529367053854,14.679529367053858,no_correction
15.102705190420131,15.102705190420133,no_correction
14.503091587706821,14.503091587706814,no_correction
14.820981144397795,14.820981144397791,no_correction
15.218926159159308,15.218926159159308,no_correction
14.46865184928354,14.468651849283548,no_correction
14.954740885973258,14.954740885973253,no_correction
14.149117463955765,14.149117463955763,no_correction
14.47095714299081,14.470957142990818,no_correction
14.591338279691502,14.59133827969151,no_correction
14.137715629681132,14.137715629681127,no_correction
15.540409992617198,15.540409992617205,no_correction
14.863408103827316,14.863408103827322,no_correction
14.46152307770438,14.461523077704376,no_correction
14.331424280553179,14.33142428055318,no_correction
13.636351143230083,13.636351143230085,no_correction
14.211444025796288,14.211444025796279,no_correction
13.390559855982142,13.390559855982142,no_correction
14.703406803456664,14.703406803456655,no_correction
16.25037913202088,16.25037913202087,no_correction
14.379833349917373,14.379833349917376,no_correction
14.672234844977254,14.672234844977252,no_correction
15.084090477653415,15.084090477653403,no_correction
14.699536199404685,14.699536199404685,no_correction
15.113275235287622,15.113275235287624,no_correction
16.80669540131673,16.806695401316723,no_correction
14.777371044289959,14.777371044289973,no_correction
15.592401153110185,15.592401153110178,no_correction
14.09100492028684,14.091004920286837,no_correction
16.503965713644956,16.50396571364495,no_correction
15.274343995055077,15.274343995055073,no_correction
14.716657031600805,14.716657031600795,no_correction
14.454235201685314,14.454235201685323,no_correction
15.211470371563419,15.211470371563413,no_correction
14.213336986467503,14.213336986467516,no_correction
15.410602786769964,15.410602786769967,no_correction
14.726228952448242,14.726228952448233,no_correction
15.587644305481229,15.58764430548123,no_correction
15.30169974134626,15.301699741346262,no_correction
14.03036454609952,14.03036454609951,no_correction
16.056605337341463,16.05660533734146,no_correction
13.934104441800022,13.934104441800029,no_correction
13.780003526056886,13.780003526056884,no_correction
15.723720696879324,15.723720696879331,no_correction
15.271788064599447,15.271788064599457,no_correction
14.461255851112888,14.461255851112883,no_correction
14.649721630471152,14.649721630471147,no_correction
15.517007026835383,15.51700702683538,no_correction
14.12444914885891,14.124449148858917,no_correction
14.624271030968082,14.624271030968089,no_correction
15.26985302986033,15.269853029860325,no_correction
15.805194501038148,15.805194501038144,no_correction
15.281564796147249,15.281564796147249,no_correction
16.43388385603998,16.43388385604,no_correction
14.514322839426734,14.514322839426743,no_correction
14.007158475517047,14.007158475517048,no_correction
15.314043694519471,15.314043694519464,no_correction
15.9503445683874,15.950344568387399,no_correction
14.052058868744352,14.05205886874435,no_correction
16.506333442778192,16.506333442778185,no_correction
15.716426457528996,15.716426457528996,no_correction
15.10718688388659,15.10718688388659,no_correction
15.82881142403103,15.828811424031038,no_correction
15.845586257806401,15.845586257806412,no_correction
14.402259968186979,14.402259968186986,no_correction
14.98810591923421,14.988105919234219,no_correction
15.498854238365919,15.498854238365924,no_correction
13.343977781481938,13.343977781481943,no_correction
13.547076413897859,13.547076413897852,no_correction
15.775210507951142,15.775210507951138,no_correction
14.823355874093217,14.823355874093215,no_correction
15.904111604510453,15.90411160451044,no_correction
15.86748356081962,15.867483560819608,no_correction
