y,x,class
0.4489125959208762,0.44613093765508094,no_correction
0.4459914228741333,0.4556498065790519,no_correction
0.4064230835592368,0.4118151064999339,no_correction
0.4256444039460294,0.42941349909642573,no_correction
0.42061239349138146,0.42534714658610795,no_correction
0.41132603646769406,0.4166301051621344,no_correction
0.4056621981170083,0.4054710432134368,no_correction
0.41912788035087656,0.43095747118924216,no_correction
0.4066333913987834,0.417717101703208,no_correction
0.42234544419919023,0.42178754220200654,no_correction
0.406611947916075,0.410440078322547,no_correction
0.43651994858801607,0.4357179589431309,no_correction
0.40126973782060416,0.40500751363354665,no_correction
0.40434158798074854,0.40870188482379094,no_correction
0.4147059555454429,0.4290730141223667,no_correction
0.40613285323802367,0.4075940975192644,no_correction
0.4125102521761727,0.41313671160369503,no_correction
0.42775578657297453,0.4366848488581899,no_correction
0.41455161523093204,0.41479681290633996,no_correction
0.41565833632042143,0.42485318109389186,no_correction
0.425613566948587,0.4405349812575469,no_correction
0.41399851617946687,0.4091200313418208,no_correction
0.4125204454814416,0.40480886380551745,no_correction
0.4118230203199873,0.4159297433844352,no_correction
0.41270188310781125,0.41373451570657965,no_correction
0.42536147231836036,0.44074801314836887,no_correction
0.4298474432396241,0.434376124619852,no_correction
0.4203030720310278,0.42451164533044583,no_correction
0.41537288567183944,0.4231468387425932,no_correction
0.43618803933235395,0.43434868354074707,no_correction
0.4452991039838682,0.4453925634280891,no_correction
0.3953477436171515,0.38602035476019,no_correction
0.4251645289063021,0.4229539457349882,no_correction
0.3969515029439887,0.402700114604109,no_correction
0.4029427519117536,0.40887331006641797,no_correction
0.4259190654036299,0.4230054005103332,no_correction
0.4037728224679591,0.40924849488709525,no_correction
0.4140542410274482,0.40219130875126946,no_correction
0.4071674812957839,0.41944356631089025,no_correction
0.4137487660277624,0.4124365638151036,no_correction
0.4464055634071744,0.45490507451406587,no_correction
0.43472875045667003,0.4375890891281865,no_correction
0.4163149179436913,0.4181324948594098,no_correction
0.40549720471227063,0.40899466537951457,no_correction
0.42382334435247954,0.42895652893290537,no_correction
0.4372755812988277,0.44546697328277446,no_correction
0.4148655149048855,0.4130902479509275,no_correction
0.4077476050804684,0.41172855247736206,no_correction
0.41539397117689264,0.41242007428335287,no_correction
0.40595694446855757,0.4103772476254432,no_correction
0.4205249424801624,0.4318590822085646,no_correction
0.41436832501161763,0.41860892688533197,no_correction
0.4109268460667981,0.4283194406722684,no_correction
0.43765342358495773,0.43607858335619837,no_correction
0.41252911932668707,0.4089807255090032,no_correction
0.39555237271808574,0.39831482861468587,no_correction
0.39682973865271387,0.402905650784728,no_correction
0.4315711897768776,0.43776470081248164,no_correction
0.4246366733799657,0.4270682668498956,no_correction
0.40070919859922194,0.39732046053246867,no_correction
0.4267810884520318,0.4360133524900944,no_correction
0.3969230237976978,0.3985665436251863,no_correction
