y,x,class
5.476515775180464e-42,5.4765157751804634e-42,no_correction
2.109634650399331e-47,2.109634650399331e-47,no_correction
3.4347484896061527e-41,3.4347484896062506e-41,no_correction
1.3302827261733592e-38,1.3302827261733208e-38,no_correction
2.8811834334983735e-50,2.8811834334982496e-50,no_correction
2.126199207309364e-39,2.126199207309364e-39,no_correction
4.056092290022218e-43,4.056092290022218e-43,no_correction
5.673750929743075e-47,5.6737509297428325e-47,no_correction
3.556100949302594e-47,3.5561009493028994e-47,no_correction
1.0502139080333982e-42,1.0502139080333533e-42,no_correction
3.072687727155102e-46,3.0726877271547506e-46,no_correction
1.2333765056200796e-37,1.2333765056199919e-37,no_correction
1.5326106759926988e-44,1.5326106759926552e-44,no_correction
8.910112566453136e-48,8.910112566452374e-48,no_correction
6.372275278037427e-41,6.372275278036969e-41,no_correction
8.159660279218217e-41,8.159660279219034e-41,no_correction
3.351644591177705e-43,3.351644591177993e-43,no_correction
3.69715557827945e-37,3.6971555782792384e-37,no_correction
2.9461043558472023e-41,2.9461043558476224e-41,no_correction
2.0963290462123947e-46,2.0963290462122446e-46,no_correction
1.4407196459661854e-46,1.440719645966124e-46,no_correction
1.314972226920968e-38,1.3149722269208928e-38,no_correction
2.6617570496580293e-37,2.661757049658296e-37,no_correction
3.623030645729262e-45,3.623030645729883e-45,no_correction
1.6398079182659938e-49,1.6398079182659938e-49,no_correction
8.878323642448611e-41,8.878323642448611e-41,no_correction
7.631547205513626e-45,7.6315472055133e-45,no_correction
6.763579843107008e-41,6.763579843107008e-41,no_correction
1.401238316629426e-41,1.401238316629526e-41,no_correction
4.7740146056323875e-43,4.774014605633137e-43,no_correction
3.652867170787131e-40,3.652867170787131e-40,no_correction
4.9639248753706784e-46,4.963924875371316e-46,no_correction
3.839951543522748e-44,3.839951543522201e-44,no_correction
6.104373080429089e-36,6.104373080428127e-36,no_correction
2.473675418739494e-43,2.4736754187395646e-43,no_correction
1.6004019190957842e-35,1.6004019190957385e-35,no_correction
4.858501606844069e-47,4.858501606843792e-47,no_correction
5.3880858377591004e-45,5.388085837759561e-45,no_correction
1.0432774491933063e-45,1.0432774491933955e-45,no_correction
1.8837782009580546e-37,1.8837782009582972e-37,no_correction
1.5380270213374315e-40,1.5380270213376511e-40,no_correction
7.93220913190399e-48,7.932209131904668e-48,no_correction
1.4663942053677152e-42,1.4663942053677152e-42,no_correction
6.874893376295682e-47,6.874893376295388e-47,no_correction
1.7757429317540543e-44,1.7757429317540543e-44,no_correction
2.8589132959224963e-40,2.858913295922578e-40,no_correction
1.9280912163804554e-39,1.9280912163805105e-39,no_correction
3.0234411994935174e-41,3.0234411994940353e-41,no_correction
2.4772193202248494e-44,2.4772193202248494e-44,no_correction
5.1390500678434815e-39,5.1390500678438476e-39,no_correction
2.4479996708214673e-46,2.4479996708212576e-46,no_correction
1.2333867938331136e-39,1.2333867938332015e-39,no_correction
8.546520022668336e-48,8.546520022666384e-48,no_correction
1.2423843914016632e-36,1.2423843914017346e-36,no_correction
6.573121243071498e-43,6.573121243071779e-43,no_correction
2.932812766913559e-45,2.932812766913308e-45,no_correction
1.0961210836545123e-42,1.0961210836545123e-42,no_correction
7.1440085688301935e-43,7.1440085688298876e-43,no_correction
2.2061401035602135e-37,2.206140103559992e-37,no_correction
5.616878366088027e-40,5.616878366088749e-40,no_correction
6.698783558034063e-43,6.698783558034349e-43,no_correction
4.072116964841917e-48,4.072116964841569e-48,no_correction
2.388389905351812e-35,2.388389905351675e-35,no_correction
2.2534520928147512e-48,2.253452092814944e-48,no_correction
6.553650187127347e-40,6.553650187127534e-40,no_correction
2.9517423268644965e-44,2.9517423268644965e-44,no_correction
1.2057436317732118e-42,1.2057436317732118e-42,no_correction
1.4265076597974226e-48,1.4265076597975034e-48,no_correction
5.2618028746137126e-51,5.2618028746137126e-51,no_correction
4.97923904984728e-38,4.979239049847778e-38,no_correction
6.112164500248654e-44,6.112164500249175e-44,no_correction
1.6076119056835374e-44,1.6076119056836753e-44,no_correction
1.0835448517569194e-39,1.0835448517571363e-39,no_correction
5.196691022882305e-41,5.196691022881933e-41,no_correction
4.453892238948006e-42,4.453892238948323e-42,no_correction
1.0773799342972033e-45,1.0773799342972495e-45,no_correction
5.820818151042374e-41,5.820818151041958e-41,no_correction
1.3490207638527932e-43,1.3490207638526584e-43,no_correction
1.660073560836019e-42,1.6600735608362565e-42,no_correction
1.1052689447190301e-40,1.1052689447188721e-40,no_correction
1.465084820654356e-40,1.4650848206541677e-40,no_correction
7.849129964066837e-40,7.849129964067173e-40,no_correction
1.7543067040172914e-47,1.7543067040174417e-47,no_correction
1.5059289518504706e-47,1.505928951850664e-47,no_correction
3.783194313024822e-39,3.7831943130251995e-39,no_correction
4.8874878425679726e-43,4.8874878425679726e-43,no_correction
1.1770086718076584e-46,1.1770086718076584e-46,no_correction
1.6987921414896172e-39,1.6987921414894958e-39,no_correction
1.0843711336003507e-46,1.0843711336003045e-46,no_correction
3.321809501433636e-41,3.321809501433967e-41,no_correction
1.3511198916557576e-42,1.3511198916556999e-42,no_correction
4.1620395400933236e-42,4.1620395400933236e-42,no_correction
1.2812632945595103e-33,1.2812632945595103e-33,no_correction
5.274889756723388e-43,5.274889756723388e-43,no_correction
8.66917653797214e-40,8.66917653797214e-40,no_correction
2.9454373404863905e-40,2.9454373404865173e-40,no_correction
8.311082753417845e-45,8.311082753418558e-45,no_correction
1.0628278703758218e-43,1.062827870375731e-43,no_correction
4.991339876852808e-45,4.9913398768532364e-45,no_correction
2.7833761867039593e-43,2.7833761867039593e-43,no_correction
2.517822760432272e-43,2.51782276043238e-43,no_correction
3.774653020095121e-42,3.774653020095121e-42,no_correction
3.305426827187005e-42,3.305426827187005e-42,no_correction
1.6510271712799923e-42,1.6510271712799923e-42,no_correction
2.45435386094819e-38,2.4543538609484355e-38,no_correction
2.6375659444859458e-39,2.6375659444863605e-39,no_correction
2.772688869685859e-43,2.772688869685978e-43,no_correction
8.244801894417177e-40,8.244801894417177e-40,no_correction
4.1783972175057263e-47,4.1783972175057263e-47,no_correction
1.218746422371874e-38,1.218746422371839e-38,no_correction
3.0723226708495236e-45,3.0723226708490855e-45,no_correction
5.393426009765062e-39,5.393426009765062e-39,no_correction
2.4038704250285523e-44,2.4038704250287584e-44,no_correction
6.159539919146471e-44,6.159539919146209e-44,no_correction
2.6014105337448792e-50,2.6014105337448792e-50,no_correction
3.0635037888336383e-41,3.0635037888339447e-41,no_correction
1.227821714743377e-45,1.2278217147431145e-45,no_correction
2.557359284223161e-41,2.5573592842229063e-41,no_correction
1.0597886966793135e-36,1.0597886966793135e-36,no_correction
7.65526182465517e-39,7.655261824655717e-39,no_correction
6.476593437852247e-34,6.476593437852432e-34,no_correction
1.1289509503196916e-38,1.1289509503196916e-38,no_correction
4.1435181630589886e-39,4.143518163058869e-39,no_correction
6.435529352960486e-42,6.43552935296113e-42,no_correction
3.872876353396678e-40,3.872876353396678e-40,no_correction
1.0924807307219684e-41,1.0924807307219681e-41,no_correction
1.161558806310146e-43,1.1615588063102784e-43,no_correction
2.575078731787225e-40,2.5750787317869673e-40,no_correction
4.779490662615574e-42,4.7794906626150954e-42,no_correction
6.855606846891414e-45,6.855606846890534e-45,no_correction
5.212690294678383e-44,5.212690294677936e-44,no_correction
7.041505983069821e-43,7.041505983069219e-43,no_correction
8.310955063254956e-37,8.310955063254478e-37,no_correction
6.565709819904252e-45,6.56570981990444e-45,no_correction
1.301991173708477e-49,1.301991173708477e-49,no_correction
5.127633690579353e-42,5.1276336905795e-42,no_correction
5.83356995227694e-46,5.83356995227694e-46,no_correction
1.0474652633152782e-37,1.0474652633152782e-37,no_correction
1.1735698613973983e-38,1.1735698613975155e-38,no_correction
4.694644692471478e-45,4.6946446924712106e-45,no_correction
2.5925030619464193e-45,2.5925030619465304e-45,no_correction
4.212698537431565e-49,4.212698537431204e-49,no_correction
1.916897252498706e-38,1.916897252498761e-38,no_correction
7.093853137180079e-50,7.093853137179471e-50,no_correction
1.2382941665188576e-39,1.2382941665188576e-39,no_correction
4.524820535923976e-42,4.524820535923976e-42,no_correction
6.073673472335945e-36,6.073673472336552e-36,no_correction
3.01278390845548e-43,3.01278390845591e-43,no_correction
3.168289199687169e-39,3.168289199687079e-39,no_correction
4.90064719447565e-51,4.90064719447565e-51,no_correction
5.683706257834474e-43,5.683706257833744e-43,no_correction
1.144505204252878e-45,1.14450520425278e-45,no_correction
2.536224037049802e-45,2.5362240370500194e-45,no_correction
2.8585795090040253e-47,2.8585795090040253e-47,no_correction
2.8008415024695643e-40,2.800841502469925e-40,no_correction
2.1532332476674382e-43,2.1532332476678066e-43,no_correction
4.1916750941955945e-46,4.191675094195774e-46,no_correction
1.5863675063793444e-42,1.586367506379231e-42,no_correction
5.458774918353795e-39,5.458774918353638e-39,no_correction
1.3876229474575402e-44,1.3876229474574807e-44,no_correction
7.332684108424467e-49,7.332684108424153e-49,no_correction
6.663944537280967e-44,6.663944537281252e-44,no_correction
1.226922385440913e-38,1.2269223854408774e-38,no_correction
3.8760600904755234e-46,3.87606009047569e-46,no_correction
2.3560423676613354e-50,2.3560423676614365e-50,no_correction
2.5786486060709167e-47,2.578648606071174e-47,no_correction
4.2215925293146143e-44,4.221592529314432e-44,no_correction
6.11718998511523e-42,6.11718998511523e-42,no_correction
8.710409224026129e-37,8.710409224024759e-37,no_correction
4.8910198392853834e-45,4.891019839285035e-45,no_correction
2.6101647825701e-37,2.6101647825701e-37,no_correction
4.576122433496631e-39,4.5761224334959106e-39,no_correction
1.9249718950538022e-44,1.9249718950537196e-44,no_correction
1.0936456038258046e-47,1.0936456038258512e-47,no_correction
5.296468041803962e-45,5.296468041803206e-45,no_correction
6.556344128559589e-47,6.556344128558933e-47,no_correction
1.6209941100865108e-40,1.6209941100863953e-40,no_correction
9.807399669678536e-44,9.807399669678536e-44,no_correction
3.347392853431358e-45,3.347392853431358e-45,no_correction
5.652489337936162e-42,5.652489337936566e-42,no_correction
7.776905043037423e-38,7.776905043037978e-38,no_correction
3.181402153240603e-43,3.1814021532402395e-43,no_correction
1.2146946530331416e-47,1.214694653032985e-47,no_correction
1.089948599290979e-46,1.0899485992909323e-46,no_correction
2.038595039045069e-43,2.038595039045069e-43,no_correction
6.238211746986579e-42,6.238211746985688e-42,no_correction
7.705376620955333e-40,7.705376620956104e-40,no_correction
3.1006610871611126e-44,3.1006610871611126e-44,no_correction
6.391419883977181e-44,6.391419883977181e-44,no_correction
3.0812933297144443e-41,3.081293329714224e-41,no_correction
2.584773559683393e-43,2.584773559683393e-43,no_correction
5.267020008927755e-48,5.267020008928431e-48,no_correction
1.6497847541742372e-46,1.6497847541743786e-46,no_correction
3.6325955882127336e-41,3.6325955882128896e-41,no_correction
2.16243202772431e-42,2.16243202772431e-42,no_correction
6.421901485617042e-48,6.421901485617591e-48,no_correction
1.6353640171043476e-47,1.6353640171042079e-47,no_correction
1.1981801992679378e-47,1.1981801992679378e-47,no_correction
1.611677541415105e-43,1.6116775414152433e-43,no_correction
4.0553399657631115e-46,4.055339965763632e-46,no_correction
3.215516312850343e-42,3.215516312850435e-42,no_correction
3.9052758542320584e-42,3.905275854232449e-42,no_correction
3.6649899353303003e-41,3.6649899353303003e-41,no_correction
2.8631844691131098e-39,2.8631844691127408e-39,no_correction
5.048057533264339e-53,5.048057533264771e-53,no_correction
7.983628272081537e-46,7.983628272081197e-46,no_correction
2.787517997150558e-41,2.787517997150638e-41,no_correction
4.406208234966852e-49,4.406208234967229e-49,no_correction
5.7877803219222235e-40,5.787780321921893e-40,no_correction
8.484469685717483e-46,8.484469685717121e-46,no_correction
4.69053331713428e-45,4.690533317134682e-45,no_correction
6.195712294903713e-41,6.195712294903713e-41,no_correction
5.415956296731525e-41,5.415956296730984e-41,no_correction
3.0329507243587908e-46,3.032950724359094e-46,no_correction
9.58816890793878e-41,9.588168907939054e-41,no_correction
2.9705983686902706e-44,2.9705983686902706e-44,no_correction
4.04958164065034e-48,4.04958164065034e-48,no_correction
3.843616894880628e-40,3.843616894880519e-40,no_correction
1.5604257222546855e-41,1.5604257222546855e-41,no_correction
2.8024386261304616e-42,2.8024386261304616e-42,no_correction
3.5904637859436167e-42,3.590463785944078e-42,no_correction
7.363303694469333e-45,7.36330369446965e-45,no_correction
2.012798529968693e-41,2.0127985299687792e-41,no_correction
1.5310361266332775e-42,1.531036126633365e-42,no_correction
7.019392425380112e-44,7.019392425380112e-44,no_correction
1.6975256374434567e-39,1.6975256374435054e-39,no_correction
4.2033828941168825e-44,4.2033828941168825e-44,no_correction
4.584634784733503e-41,4.584634784734158e-41,no_correction
7.762405986425108e-45,7.762405986425996e-45,no_correction
5.48819859134444e-43,5.488198591344049e-43,no_correction
1.0809291186482357e-40,1.0809291186481277e-40,no_correction
5.689460163126165e-42,5.689460163126003e-42,no_correction
1.8148509081141525e-43,1.8148509081141525e-43,no_correction
1.0417477574952027e-39,1.0417477574952027e-39,no_correction
1.6202233953108534e-42,1.620223395310784e-42,no_correction
6.271067538073029e-42,6.271067538073477e-42,no_correction
3.997231224172935e-43,3.997231224172649e-43,no_correction
2.873403815038507e-41,2.8734038150387956e-41,no_correction
4.520048554774447e-41,4.520048554774124e-41,no_correction
2.685834617520457e-48,2.6858346175205726e-48,no_correction
2.822403686205665e-41,2.822403686205947e-41,no_correction
2.063302098201871e-41,2.0633020982019299e-41,no_correction
1.55153224341889e-39,1.5515322434190008e-39,no_correction
2.0476623021173222e-38,2.0476623021173225e-38,no_correction
1.5754773383806604e-38,1.5754773383806604e-38,no_correction
1.3297864139009816e-47,1.3297864139012658e-47,no_correction
2.424750167531559e-43,2.4247501675317663e-43,no_correction
7.221620538503932e-49,7.22162053850527e-49,no_correction
6.671136922371556e-34,6.671136922371175e-34,no_correction
2.0214766140136148e-45,2.021476614013442e-45,no_correction
1.8652663912982739e-41,1.8652663912981406e-41,no_correction
8.83836942356006e-43,8.838369423561573e-43,no_correction
9.42273300437414e-42,9.422733004373868e-42,no_correction
8.525443206681861e-51,8.525443206680644e-51,no_correction
1.01992349492543e-42,1.0199234949255171e-42,no_correction
8.691247736017737e-42,8.691247736018981e-42,no_correction
2.920059229267907e-42,2.920059229268115e-42,no_correction
6.200255460622733e-44,6.200255460622025e-44,no_correction
2.487928637017313e-42,2.487928637017313e-42,no_correction
1.183791744261013e-54,1.1837917442609626e-54,no_correction
7.716590073843091e-42,7.716590073843313e-42,no_correction
2.779027829775612e-42,2.7790278297751358e-42,no_correction
1.8772783677408097e-41,1.8772783677409973e-41,no_correction
9.501693055085863e-36,9.50169305508559e-36,no_correction
1.8794870273068884e-39,1.8794870273068884e-39,no_correction
2.2743255224089714e-47,2.2743255224089714e-47,no_correction
8.835320612066709e-45,8.83532061206633e-45,no_correction
6.1309965207617855e-46,6.13099652076126e-46,no_correction
6.215880561899038e-39,6.215880561899038e-39,no_correction
1.0221872786719882e-41,1.0221872786719151e-41,no_correction
1.2150862571857983e-43,1.2150862571857463e-43,no_correction
6.170928244258339e-47,6.170928244258601e-47,no_correction
3.741783624330122e-44,3.741783624330122e-44,no_correction
1.1833444070666411e-44,1.1833444070668604e-44,no_correction
8.85686819301131e-40,8.856868193010803e-40,no_correction
1.8886653594329784e-40,1.8886653594329784e-40,no_correction
4.169467940699022e-44,4.169467940698843e-44,no_correction
2.8571981935814142e-40,2.8571981935817817e-40,no_correction
1.510391974254304e-42,1.510391974254304e-42,no_correction
1.7093336505545886e-46,1.709333650554808e-46,no_correction
5.636460989675273e-45,5.636460989675516e-45,no_correction
5.824673659560877e-45,5.824673659560712e-45,no_correction
9.958542816324326e-43,9.958542816324041e-43,no_correction
3.511003875144974e-41,3.511003875145225e-41,no_correction
5.344986911105739e-42,5.344986911105892e-42,no_correction
1.4694470169105947e-44,1.4694470169106786e-44,no_correction
2.461737189056404e-39,2.4617371890565092e-39,no_correction
9.491799407191773e-37,9.491799407190549e-37,no_correction
1.2622783731392005e-46,1.2622783731392548e-46,no_correction
1.545783553160199e-36,1.545783553160088e-36,no_correction
1.6231732738219283e-38,1.6231732738218821e-38,no_correction
4.835917568074497e-39,4.8359175680748434e-39,no_correction
4.251650913158158e-43,4.251650913157976e-43,no_correction
1.4795982762475773e-40,1.4795982762475773e-40,no_correction
1.7990022710836096e-42,1.799002271083738e-42,no_correction
7.937707991811026e-38,7.937707991811708e-38,no_correction
5.032433850866045e-38,5.032433850866045e-38,no_correction
2.1184307720983997e-44,2.1184307720987923e-44,no_correction
1.7486382515741927e-41,1.7486382515744175e-41,no_correction
5.10358594884331e-46,5.10358594884331e-46,no_correction
3.3223599395243125e-40,3.3223599395243125e-40,no_correction
6.856414507599428e-42,6.856414507599917e-42,no_correction
5.049640232755534e-46,5.0496402327557485e-46,no_correction
6.124948059363724e-42,6.124948059364598e-42,no_correction
3.1748383901478446e-39,3.1748383901475275e-39,no_correction
6.391836152228079e-48,6.391836152227259e-48,no_correction
5.846272891256608e-45,5.846272891256359e-45,no_correction
2.4305277412439074e-39,2.4305277412438376e-39,no_correction
1.043640350613806e-38,1.043640350613806e-38,no_correction
6.495302063856305e-56,6.495302063856583e-56,no_correction
1.5752446849845904e-43,1.5752446849846356e-43,no_correction
3.79993548012376e-44,3.799935480124248e-44,no_correction
1.862897669772057e-43,1.8628976697721362e-43,no_correction
3.4035619092034762e-43,3.4035619092038167e-43,no_correction
2.234393253577849e-45,2.234393253577945e-45,no_correction
4.67470711673736e-44,4.674707116736625e-44,no_correction
1.3409825834444858e-36,1.3409825834444858e-36,no_correction
2.6348510258436087e-42,2.634851025843797e-42,no_correction
9.589321801980017e-54,9.589321801979472e-54,no_correction
1.4478162805248343e-44,1.4478162805250202e-44,no_correction
2.1202066183806959e-41,2.1202066183807568e-41,no_correction
1.0814756358795871e-48,1.0814756358795871e-48,no_correction
7.956301408418465e-41,7.956301408418693e-41,no_correction
9.977810774023272e-51,9.977810774022418e-51,no_correction
8.820576978236012e-45,8.820576978235634e-45,no_correction
6.512206281452108e-41,6.512206281451923e-41,no_correction
1.9288692604092613e-43,1.928869260409427e-43,no_correction
1.8525387839090706e-36,1.8525387839090706e-36,no_correction
8.09723767459794e-42,8.097237674599096e-42,no_correction
1.2631496733684593e-44,1.2631496733682794e-44,no_correction
1.2585287511986965e-43,1.2585287511986425e-43,no_correction
1.801139175323453e-38,1.801139175323453e-38,no_correction
1.3396853155307238e-44,1.3396853155306476e-44,no_correction
3.5734061457141156e-43,3.5734061457145238e-43,no_correction
8.467818691108336e-44,8.467818691108336e-44,no_correction
1.6329087229255583e-40,1.6329087229255583e-40,no_correction
1.8205984227259548e-40,1.8205984227259548e-40,no_correction
1.920973961332238e-40,1.920973961332293e-40,no_correction
7.986167202854179e-42,7.986167202853951e-42,no_correction
6.184733691751146e-35,6.184733691750704e-35,no_correction
3.6064701791911256e-44,3.60647017919128e-44,no_correction
9.80439143809805e-46,9.80439143809805e-46,no_correction
6.76155629786518e-46,6.7615562978646006e-46,no_correction
5.099167749443705e-45,5.099167749443923e-45,no_correction
5.4525330340415576e-45,5.452533034040858e-45,no_correction
1.3638787097958847e-44,1.3638787097960207e-44,no_correction
7.255055879990732e-41,7.255055879991146e-41,no_correction
6.638398428540149e-45,6.638398428539867e-45,no_correction
9.946949920874223e-41,9.946949920874223e-41,no_correction
2.1017000662428524e-44,2.1017000662427623e-44,no_correction
1.8549444956081706e-41,1.8549444956081706e-41,no_correction
5.915895934183885e-41,5.915895934183885e-41,no_correction
2.8492128199189026e-42,2.8492128199191062e-42,no_correction
8.463210489854348e-40,8.463210489854106e-40,no_correction
4.737979689080698e-45,4.737979689080698e-45,no_correction
6.946227526165544e-39,6.946227526165743e-39,no_correction
5.205635580754048e-43,5.205635580754048e-43,no_correction
1.8291747577040722e-47,1.8291747577039154e-47,no_correction
2.6456560658204125e-41,2.64565606582079e-41,no_correction
9.046974930691409e-49,9.046974930691021e-49,no_correction
7.091669348754319e-39,7.091669348755333e-39,no_correction
2.3278021436531727e-40,2.3278021436531727e-40,no_correction
1.6410462561387055e-42,1.6410462561384946e-42,no_correction
8.744253137014594e-46,8.744253137014221e-46,no_correction
8.023385915151755e-39,8.023385915151986e-39,no_correction
1.458955955910741e-42,1.458955955910679e-42,no_correction
1.0995523666113355e-33,1.099552366611367e-33,no_correction
8.60312137085363e-43,8.603121370852895e-43,no_correction
3.093121218743992e-39,3.09312121874408e-39,no_correction
9.455494491234342e-38,9.455494491234342e-38,no_correction
1.125859865710187e-45,1.125859865710187e-45,no_correction
7.026172287830465e-46,7.026172287829861e-46,no_correction
1.0038804650566885e-43,1.0038804650566885e-43,no_correction
3.3190718277861686e-49,3.3190718277861686e-49,no_correction
6.493778197146417e-41,6.493778197146881e-41,no_correction
3.609790666622277e-44,3.609790666622277e-44,no_correction
8.69665255302571e-44,8.696652553026333e-44,no_correction
3.3781361153332523e-44,3.3781361153332523e-44,no_correction
4.4287149871704925e-38,4.4287149871704925e-38,no_correction
2.5287287993279906e-36,2.5287287993279906e-36,no_correction
7.333317489785496e-49,7.333317489786438e-49,no_correction
7.849993349706389e-52,7.849993349706389e-52,no_correction
2.374448515975134e-45,2.374448515975134e-45,no_correction
9.076905003417918e-48,9.076905003417531e-48,no_correction
7.511342606726294e-41,7.511342606726293e-41,no_correction
4.798798960438368e-46,4.798798960438778e-46,no_correction
4.113781911725625e-42,4.113781911725625e-42,no_correction
3.5340814695810315e-45,3.5340814695811833e-45,no_correction
1.8666519726120965e-38,1.8666519726120965e-38,no_correction
8.26274198120345e-42,8.26274198120345e-42,no_correction
7.094615202805531e-43,7.09461520280614e-43,no_correction
6.964804758753047e-44,6.964804758752152e-44,no_correction
1.2122691190544213e-40,1.2122691190545424e-40,no_correction
2.0501236446400344e-45,2.0501236446398586e-45,no_correction
1.1402091926553323e-40,1.1402091926554464e-40,no_correction
4.154707795445869e-44,4.154707795445869e-44,no_correction
1.550910961657748e-42,1.5509109616578146e-42,no_correction
3.2564115656029056e-38,3.256411565602812e-38,no_correction
5.027235178043621e-45,5.0272351780434056e-45,no_correction
3.93285245021205e-41,3.932852450212163e-41,no_correction
3.353360294940669e-38,3.3533602949410044e-38,no_correction
1.9963581005769726e-48,1.9963581005768018e-48,no_correction
1.1871694109876098e-42,1.1871694109876603e-42,no_correction
